reviewId,userName,content,score,at
bd47ff61-85d7-431e-bd35-30ad66dd4b68,Pengguna Google,"omgg, makasi duo imutt aku sukaa liat jyaa gemoii dan membantu bgt vuat belajar akuu :3🫶🏻🎀‼️",5,2025-10-13 12:37:11
714bd1c9-1e53-4f7c-aa63-09f8d681baac,Pengguna Google,Aplikasi ini langsung membuat saya pandai berbicara bahasa Inggris,5,2025-10-13 12:34:55
0ca17698-b7ed-444e-aacd-0ee168a6545d,Pengguna Google,mudah di ingat dan menyenangkan,5,2025-10-13 12:29:23
4bd958a2-e099-429b-9aca-b900abfb5747,Pengguna Google,III SUKA BGTTT 😻😻😽😽🤍 WALAU MASIH PEMULA TPI LNGSUNG BISAAAA AWWWW SUKA KALI AKU,5,2025-10-13 12:28:42
18b30150-7fc5-4b91-9e55-b61ce64d655c,Pengguna Google,game ini baik untuk belajar berbagai hal,5,2025-10-13 12:25:38
2d31a761-5138-4ce6-8c8c-afe2fe188224,Pengguna Google,sangat membantu dalam belajar bahasa mandarin,5,2025-10-13 12:18:41
a7634870-2fa2-46cf-b0f5-c1aff5123b6c,Pengguna Google,bagussss baget aku jadi bisa bahasa luar selain Indonesia,5,2025-10-13 12:18:05
0b92b83d-03b8-45f6-b4df-c54b7ab220a9,Pengguna Google,bagus sempurna,5,2025-10-13 12:16:47
40a8d3b2-cbeb-421f-8d4d-5bcfc7861513,Pengguna Google,bagus,5,2025-10-13 12:14:21
caef012d-96e2-4976-b928-c549d6aa38e1,Pengguna Google,bagusss bangetttttt,5,2025-10-13 12:13:17
ae51ed9c-a11f-4ee2-884a-b8646b03e58f,Pengguna Google,baguss banget buat pemula,5,2025-10-13 12:11:41
a8a3037e-9bbb-4ea0-b538-b0342e6deac2,Pengguna Google,good,5,2025-10-13 12:10:54
41558120-f716-4a91-975e-f309cd8702e5,Pengguna Google,Sangat Membantu,5,2025-10-13 12:10:22
6644ddc5-3bf7-4035-b65b-3ac646197fca,Pengguna Google,mengajarkan dengan menyenangkan,5,2025-10-13 12:09:28
776c13b8-1e01-4c5d-9e1b-06a27a0d4928,Pengguna Google,burik,1,2025-10-13 12:08:44
081146c8-5849-446b-ac2e-23d53f5d1b32,Pengguna Google,sangat membantu buat belajar bahasa inggris,5,2025-10-13 12:07:15
131de490-1fe5-4fe0-8a4e-c3dc92277190,Pengguna Google,"aplikasinya bagus dan bikin cepet paham, btw kapan ada bahasa arab di server indonesia",5,2025-10-13 12:07:10
71f70587-26d7-48ef-baed-267662cc5b2f,Pengguna Google,lumayan bagus,4,2025-10-13 12:05:52
7861ad5c-d2ad-4dfc-be5f-dccafc239d07,Pengguna Google,saya suka belajar disini karena saya bisa belajar kata kata dasar dalam. bahasa Jepang tapi karena saya nggak berbayar jadi sering ada iklan di tengah pembelajaran saya tapi nggak insha allah kalo saya ada rezeki lebih nantik saya bakal beralih ke VIP,5,2025-10-13 12:02:11
10f1bbc0-65c4-4b1a-aa58-08939fd4dd78,Pengguna Google,Aku belajar B.jepang 2 hari langsung dapet banyak kosa kata baru!!!,5,2025-10-13 12:00:05
3d4b7982-d089-449a-ba2c-522f07efe94d,Pengguna Google,ini sangat seru saya bis lebih pintar terima kasih duolingo,5,2025-10-13 11:59:24
93fb76a6-bce6-4940-9969-d67f7709a572,Pengguna Google,bagus banget aplikasi nya ❤️,5,2025-10-13 11:58:56
6835da98-c060-4f46-ad76-2f3a676e5b20,Pengguna Google,bagus bangetttttt,5,2025-10-13 11:57:30
91a42c82-bc23-41c5-9575-76c9965dec01,Pengguna Google,game ini bagus,5,2025-10-13 11:55:32
94c79828-c48a-4a5f-b11b-383a91da714c,Pengguna Google,ii seru bermain sambil belajar kalo salah ga langsung di benerin kek kita coba lagii tapi batre nya kek lama bet cas nya dan cepet bgt abis nya kadang lagi main eh abis nanggung kann😭 tapi jujur seruu kayak ada emoji dan ada yg selalu inget untuk kita belajar,5,2025-10-13 11:52:16
d50b6eb1-20bb-425b-a35c-b907d537764c,Pengguna Google,aplikasi bagus cocok untuk anak anak yang ingin belajar bahasa Inggris,5,2025-10-13 11:50:27
bea4e554-32b1-465a-ab29-3b21b0811c63,Pengguna Google,aplikasinya bagus 😎 dan mudah di pahami untuk yang masih sekolah seperti aku,5,2025-10-13 11:36:17
3d69572e-1e0b-4961-a5c3-f6baeb73ca52,Pengguna Google,bagus,5,2025-10-13 11:28:47
98aec687-5d79-4bc8-b04d-165b51ef5634,Pengguna Google,bikin saya jadi jago bahasa Inggris 🇬🇧😁😄,5,2025-10-13 11:28:16
1264ceb9-65aa-4cda-828e-22ea51dfdab0,Pengguna Google,"bikin semangat belajar,juga ramah untuk anak-anak☺️",5,2025-10-13 11:25:11
9027f74d-524d-4047-8bb4-1aa307333e71,Pengguna Google,ini game nya gak ada bahasa indonesia,1,2025-10-13 11:24:31
1bd6756c-d9ee-4ace-9f3f-46da6e3566cd,Pengguna Google,Sangat bagus saya lebih mudah belajar bahasa inggris. Hanya kurang bahasa arab. tapi tidak apa apa,5,2025-10-13 11:24:04
6a21c28b-2278-4d63-8746-52794be82041,Pengguna Google,jangan bayar selama nya ya duolingo aku suka sekali dengan Duolingo,5,2025-10-13 11:23:27
5d352442-dc2f-42ad-afa7-3a0304e70392,Pengguna Google,Bagus,4,2025-10-13 11:18:46
5936e3ec-76e9-4bf7-9a95-50363e011372,Pengguna Google,aku bisa belajar bahasa Jepang🇯🇵 jadi aku download aplikasi Duolingo dah selamat malam,5,2025-10-13 11:17:54
e3cfb1c4-613d-4059-b55b-5e7967a88c77,Pengguna Google,boleh buat belajar demi sedikit tapi disini aplikasi nya harus bayar jika mau belajar terus,4,2025-10-13 11:15:09
80fa7b5d-44f2-4ba5-86f7-70dbb02de41f,Pengguna Google,energi ku tidak bisa terisi manual selalu habis,4,2025-10-13 11:12:10
498fe05b-730a-4735-8aac-608718143e2d,Pengguna Google,"baguss sih, waktu aku semangat belajar nyawanya sering kehabisan, tapi wktu aku gak mood nyawanya g habis²😭🌻",3,2025-10-13 11:11:29
1c0d0cb6-3cb5-4105-b4c9-8e882fe665c2,Pengguna Google,aplikasi ini bagus dan bisa semua bahasa,5,2025-10-13 11:10:36
f933b5de-91c0-4c8b-adfd-80ccbaa183ce,Pengguna Google,bagusss sekaliii hingga nilai ku seratus saat ujian 🤩🤩👍🏻👍🏻,5,2025-10-13 11:06:57
faa3a680-fa92-4a6a-8215-fa80d709e72b,Pengguna Google,saya jadi makin jago bahasa inggris,5,2025-10-13 11:01:03
2161f8ed-750b-403f-868c-43842fb5cb8d,Pengguna Google,sangat bagus,5,2025-10-13 10:59:17
e1d00687-612e-421c-b271-afefe92c4c06,Pengguna Google,bisa untuk belajar,5,2025-10-13 10:45:30
43bafffd-1ae8-4551-a48a-7d7b5f22b31f,Pengguna Google,bagus aplikasinya. sangat menantang,5,2025-10-13 10:43:50
37e74c15-e1b9-429a-b686-e0a2864880e4,Pengguna Google,baguss bangett saya sangat suka,5,2025-10-13 10:33:05
a8308628-1887-408e-84de-c948426dd7af,Pengguna Google,ok,5,2025-10-13 10:31:33
b53d0ba9-c107-44a2-a2f3-ac0ac057efa6,Pengguna Google,aku suka,5,2025-10-13 10:30:14
6ae27455-bc7b-4676-9b9b-2ff1ee967899,Pengguna Google,bagus tapi aku udah isi aku udah bisa b Inggris dikit kan tapi pelajaran nya masih kayak pas gw sd dulu,4,2025-10-13 10:28:10
5f7f7fd1-a257-4df1-8f8c-1641d6ced986,Pengguna Google,bagus banget bisa untuk belajar dirumah dan selain kursus bahasa ada juga kursus musik dan matematika dan ini juga gratis jadi yuk download sekarang,5,2025-10-13 10:26:42
8926823b-80b7-4e5a-8cb2-05f73a365c51,Pengguna Google,aplikasi ini sangat lah bagus untuk belajar bahasa Inggris aku sudah mulai mengerti tentang bahasa inggris aplikasi ini sangat membantu mate pelajaran bahasa inggris aku aku sangat suka dengan aplikasi ini,4,2025-10-13 10:25:52
2356a296-70b8-48bd-adec-e1725bf8e743,Pengguna Google,sangat seru,5,2025-10-13 10:25:34
c573c0f6-f04d-47f9-baf2-19f628904ac8,Pengguna Google,seru banget,5,2025-10-13 10:18:35
897217ad-70d1-4716-a4ee-9fff096b4751,Pengguna Google,"seru dan bermakna untuk kalian yang mau belajar bahasa luar seperti Inggris japan korea and lain , Good luck trying this application, it's really good👍",5,2025-10-13 10:14:18
d736f98f-05d4-44f0-820c-6fda78cfd6c0,Pengguna Google,"aplikasi ini sangat baguss untuk belajar bahasa inggris,Korea,jepang dll.sangat membantu saya buat belajar bahasa inggris 👍",5,2025-10-13 10:13:07
5fa85917-b059-4be0-a8c9-4ebb0953a264,Pengguna Google,sangat bagus buat belajar anak,5,2025-10-13 10:12:24
7fa412bc-b4a1-40ee-93a3-21ad1ed5323d,Pengguna Google,"Bagus banget sih sebenarnya, cuman ada unsur lgbt nya aja, tapi kayainya aku gaada hak nya buat ngasih tau ini, tapi yaudahlah, selama aku juga masih straight, semoga kalian dapat hidayah dari Allah ya. Selamat belajar bahasa di Duolingo!",5,2025-10-13 10:08:22
c5800b06-69e7-455b-a4ca-012be5f727a9,Pengguna Google,ggah,5,2025-10-13 10:05:32
d9e84660-98fc-40e6-858e-5c9d0d541b58,Pengguna Google,bisa membuat saya cepat belajar bahasa Inggris walau pun saya malas mengerjakannya,5,2025-10-13 09:56:35
622df6fe-a5e5-4f4a-ac57-83e7bf99c620,Pengguna Google,bagus. sangat membantu belajar bahasa lain,5,2025-10-13 09:56:34
f8402f25-3bb0-4023-8b00-2c3b31d5163f,Pengguna Google,"bagus, aku suka banget!.bisa bahasa inggris jadinya!",5,2025-10-13 09:56:09
afadada3-b77c-462f-ab0e-91ed26d640b9,Pengguna Google,"game nya asiik, love u duolingo!!",5,2025-10-13 09:53:47
5e7f95af-819f-4a2b-a86e-c6f57a1affb1,Pengguna Google,Sangat bagus dan mudah di mengerti,5,2025-10-13 09:48:59
efb75275-9fdd-4bb0-99b9-fa196246ea13,Pengguna Google,Keren sekali membantu saya belajar👍👍👍,5,2025-10-13 09:47:31
5865bde3-1082-4210-bab0-1e55e35e5858,Pengguna Google,Karena di aplikasi ini kita bisa mempelajari berbagai bahasa asing,5,2025-10-13 09:43:00
59a0ebf3-1a9d-4533-9481-5184f3c5bf87,Pengguna Google,bagus,4,2025-10-13 09:42:52
d1aa3382-07bd-49c1-8c93-dc0e1e8c16d1,Pengguna Google,bagus buat belajar 👍,5,2025-10-13 09:37:26
b49daa78-1c0e-486a-b360-b5413a9b92ef,Pengguna Google,bagus banget aku awalnya tidak bisa jadi bisa pakok nya bagus bgt makasih Duolingo,5,2025-10-13 09:32:28
beaeada8-844c-4e55-8090-ab97303508a3,Pengguna Google,bagus sekali dan bermanfaat bagi semua orang yang belajar👍,5,2025-10-13 09:30:53
dffb356f-7b62-4a6e-8505-4c5983a11d02,Pengguna Google,terima kasih sudah membantu saya belajar bahasa Inggris;),5,2025-10-13 09:28:51
8df31a16-a17e-48c5-911a-cd46470f077e,Pengguna Google,saya menunggu komunikasi langsung di dua linggo,5,2025-10-13 09:22:12
673a8448-1ce7-49ea-b7e4-24a3524fafd3,Pengguna Google,"aku suka game yang seru,tapi gane nya kurang banyak meskipun begitu aku tetap suka",5,2025-10-13 09:21:37
a0700f25-00da-4d97-b479-59d8049a6a27,Pengguna Google,"sangat bagus dan mudah memahami, animasinya juga menyenangkan untuk memahami pembelajaran",5,2025-10-13 09:17:44
fd637cea-6ea2-4358-acc3-a2a789e80741,Pengguna Google,"Suka banget sama apk duolingo, bisa bantu kita untuk mempelajari bahasa luar negeri dan ngajarin cara bacanya.. pokoknya the best‼️🤓",5,2025-10-13 09:16:38
9f137526-7ab2-4c81-b684-5fbcbc4d72f0,Pengguna Google,ini sangat membantuku untuk belajar bahasa inggris,4,2025-10-13 09:11:09
b90a1b2a-1418-48d5-ad29-9528c2c5600c,Pengguna Google,woi aku dah bener disalahin mulu gak bener,1,2025-10-13 09:00:13
d8ade579-fcaf-465d-89be-b4a20e680325,Pengguna Google,duolinggo iklannya judol slot terusssss😩 amat sangat mengganggu min..,4,2025-10-13 08:59:21
5e1c7ae1-701c-46f3-80bf-f00431aea8fb,Pengguna Google,keren bgttt🫵🫵🫵🩶🩶🩶,5,2025-10-13 08:56:15
1c7a9c75-71b0-45d3-9a76-40f0c6897fa7,Pengguna Google,"ga ada iklan,bisa belajar udah mau streak besok-besok SENENG BANGET!",5,2025-10-13 08:55:12
74eb6b03-4f54-4b90-b555-542778bc7825,Pengguna Google,permainan ini sangat seru dan menyenangkan,5,2025-10-13 08:53:21
52f38c9f-eca4-4f94-8f9e-a96c3b7537b1,Pengguna Google,aplikasi ini baguss untuk belajar bahasa selain itu seru banget,5,2025-10-13 08:49:11
aa3727a4-41fa-474f-b71e-301a216cae59,Pengguna Google,baguss bet,5,2025-10-13 08:47:17
f9eed4de-db10-436e-8c25-9428ffac377a,Pengguna Google,sagat membatu kammi yg baru mulai belajar dari 0 hingaaaa bisa menghafal beberapa banyak kosakata💯,5,2025-10-13 08:45:15
e3798097-6378-409e-8983-4f2bbe453b70,Pengguna Google,sangat simple dan mudah dipelajari.,5,2025-10-13 08:39:33
a7c9b2f4-14ad-4ad2-84d2-bda7888f9542,Pengguna Google,mudah di pelajari dan mudah di pahami,5,2025-10-13 08:38:24
90be6550-c4e6-43f7-859d-479d9f42e024,Pengguna Google,bagus dan seru banget belajar jadi lebih seru dan ketagihan belajar,5,2025-10-13 08:34:31
13f00b34-7507-45a3-bf97-eee9afbaa9af,Pengguna Google,"Buat duolingo, please kalau Adain turnamen terutama untuk turnamen liga Berlian, please buat anggota peserta nya yang level nya sesuai. jangan yang sama udah senior tua-tua penggila XP, yang ratusan Minggu di liga Berlian! kita sebagai pemula yang baru masuk liga Berlian, juga ingin merasakan dapat ""Medali terindah"" dengan kemampuan kami. Masa iya kami yang masih baru sudah harus melawan para orang tua di duolingo yang egois dan jelek, yang tidak mau mengalah, dan memberi kesempatan!",2,2025-10-13 08:30:00
9a852523-e198-47c4-93dd-ab35d97e82f3,Pengguna Google,"bagus sekali pelajaran nya juga seru menarik cocok untuk pemula,bisa belajar banyak bahasa disini game ini juga melatih anak anak usia dini saya belajar bahasa inggris suara juga bagus pokonya ini sangat kerenn. detail dan menarik setiap hari saya memainkan ini saya juga tertarik karna saya lagi bermain tiba-tiba ada iklan duolingo saya melihat gambarnya sangat menarik untuk pemula pas saya download sangat keren menarik detail",5,2025-10-13 08:24:23
e0c8c4e1-b6fe-4cef-be04-5975ba046ca8,Pengguna Google,"aplikasi ini sangat membantu untuk belajar bahasa asing dan mudah di mengerti, suara nya juga sangat jelas",5,2025-10-13 08:23:26
4a75f306-d70b-4375-89bc-ffff6eb74518,Pengguna Google,sangat bagus buat pemula,5,2025-10-13 08:19:12
5cdcbe0e-93c7-4e06-8e34-94c0dba7ace3,Pengguna Google,Membuat bahasa bahasaku berkembang,5,2025-10-13 08:10:04
72b9e8e6-327b-477e-bd36-9b4cb2b8789e,Pengguna Google,sangat bagus,5,2025-10-13 08:04:34
62ac717d-fde4-4fcd-9055-eb68c0114d54,Pengguna Google,"bagus banget, bisa buat bermain sambil belajar!! mamah aku sukaa!!pokoknya the bestt dehh",5,2025-10-13 08:02:18
c375b077-0eae-48ed-87f9-8487d5b46ddd,Pengguna Google,apk ini sangat bagus terutama buat orang yg pengen bisa bahasa inggris atau dll... intinya apk ini bagus bgt dehh😘😘,5,2025-10-13 07:48:59
052b0b1a-e267-42f5-bc72-b31c2e1ab677,Pengguna Google,aplikasi nya bagus banget cocok sih untuk yang mau belajar bahasa inggris jepang dan lain sebagainya nya jadi aku kasih rating 5 bagus banget aplikasi nya,5,2025-10-13 07:48:21
f92fde87-bc70-4073-81d2-54e4d1017d2e,Pengguna Google,"Sangat m membantu aku banget dalam belajar kosa kata dan cara pengucapan bahasa inggris, tampilan nya sangat menarik terutama buat aku yang cepat bosan ini",5,2025-10-13 07:45:34
49a25602-1338-4184-9eda-70ff5432c0d8,Pengguna Google,aplikasii ini sangat membantu dalam belajar bahasa inggris 😻😻💐💐,5,2025-10-13 07:43:48
42574247-0ec8-4b8a-b642-8f7ff5570108,Pengguna Google,seru kita bisa tau bahasa yg kita mau duolingo seruuu,5,2025-10-13 07:41:21
cbac7eb4-3c0a-4ed0-a1f5-fc667b6f5542,Pengguna Google,sangat bagus,5,2025-10-13 07:40:32
a2425771-2f68-4c7e-9b5a-357fa8518b7f,Pengguna Google,"apk nya keren, seru buat belajar",5,2025-10-13 07:38:16
0608ac02-e592-49fa-bd32-f593c666a929,Pengguna Google,Aku suka sekali belajar menggunakan duolingo,5,2025-10-13 07:28:51
2abf6f86-327c-479e-a0e1-c7bf06e5cd7d,Pengguna Google,rekomendasi bangeeett buat yg mau belajar bhs asing tapi tanpa berbayar pokoknyaa the best bangett 🥰🥰🥰,5,2025-10-13 07:22:46
289b44cd-6622-4692-9fbc-9da664784863,Pengguna Google,karna DUOLINGO sangat membantu 🥰😘,4,2025-10-13 07:18:01
6a4dd6dc-02b2-446c-8923-bef2f2dc816a,Pengguna Google,sangat membantu saya untuk belajar,3,2025-10-13 07:14:03
7c9eff2c-e507-44ce-b10e-784e1ca23b0e,Pengguna Google,baguss,4,2025-10-13 07:08:09
802e8709-7008-40e7-b541-6a38f53c12dd,Pengguna Google,bagus,4,2025-10-13 07:06:47
4850819a-0ba5-4db2-a01d-869abd8486d3,Pengguna Google,sayang membantu untuk pemula dan mudh di mengerti,4,2025-10-13 07:04:32
bf189e7a-6d89-41f3-ab89-baa8975df42e,Pengguna Google,belajar yang menyenangkan pakek aplikasi ini,5,2025-10-13 07:00:29
2331ecc4-94c9-47b0-9cb0-5e41cb355763,Pengguna Google,berbayar,3,2025-10-13 06:54:51
7fb828eb-7507-485d-b2cd-5c49a6318ebb,Pengguna Google,bagus banget bisa mengajarkan kita bahasa Inggris sampai kita bisa meningkatkan bahasa Inggris kita,5,2025-10-13 06:51:27
ce4a98bb-a14c-4e40-a79c-c77e17b37551,Pengguna Google,sangat seru,5,2025-10-13 06:46:33
86ae8038-c145-4a48-a77a-335f11fab6a4,Pengguna Google,game nya bagus cocok banget untuk yg baru ingin belajar,5,2025-10-13 06:39:48
6c3688da-d08d-48e8-9261-937449b38c61,Pengguna Google,karna seru dan bisa belajar,5,2025-10-13 06:37:51
bf2e9676-4a28-4f42-9575-26a42f74cf7d,Pengguna Google,belajar di Duolingo ini seru jadi semangat deh buat belajar ☺,5,2025-10-13 06:37:33
9251a8cc-fc05-4525-95cb-ca911ca26e8f,Pengguna Google,bagus banget kami suka,5,2025-10-13 06:36:43
e37dd01c-876f-49f5-b648-ad6d186da27f,Pengguna Google,sangat bagus 🤩,5,2025-10-13 06:33:16
f384e41b-f6e2-4694-92cd-63dc1c604248,Pengguna Google,aplikasinya Bagus untuk belajar bahasa Inggris dan gampang dipahami juga setiap tantangannya,5,2025-10-13 06:32:26
6967b7cd-4159-4065-b8cd-ada54705d18c,Pengguna Google,aku jadi bisa bahasa Inggris soalnya di ajarin duolingo,5,2025-10-13 06:25:23
e949dbe3-24f4-4c0e-9a68-b75191a6db17,Pengguna Google,bagus untuk belajar bahasa yang lain👍👍👍👍👍👍🤟,5,2025-10-13 06:25:19
30ecfb42-8a06-4f81-ae94-89f3b1a27a7f,Pengguna Google,kembangkan lagi pronouncation,3,2025-10-13 06:20:04
2e1386b4-68d5-448f-a228-4fc77d82c8a7,Pengguna Google,aplikasi ini sangat bagus👍👍,5,2025-10-13 06:13:30
f7ebe64d-98a7-4420-a36d-e98d93404c5e,Pengguna Google,manntappp,5,2025-10-13 06:10:13
310771ab-d56a-4bf9-bd48-a6d438436dc9,Pengguna Google,Super,5,2025-10-13 06:09:44
58f5418f-3466-4fef-a56b-5ac0e9e40a4f,Pengguna Google,pelajaran ini bagus untuk anak jika belajar ini terus maka ank akn menjadi lihai dan pintar dalam bahasa inggris,5,2025-10-13 06:08:45
b4dada2a-8332-4a3d-921e-01e1c86e6c2a,Pengguna Google,"seruu banget gilaaa, kayak main gamee, aku jadi gampang hafal",5,2025-10-13 06:08:40
844b1dbe-9bb8-4ddb-a008-f53215d7c9f8,Pengguna Google,bagus,5,2025-10-13 06:07:07
912419ec-dcc6-4d27-b7ee-7dbb2e990674,Pengguna Google,aplikasi ini bagus banget aku juga udah hapal beberapa kalimat dalam bahasa inggris aplikasi ini keren banget sihh menurut aku👍👍🎉,5,2025-10-13 06:05:34
651d16fe-28a7-41e6-bf47-7d10e14450e1,Pengguna Google,bagus dan cukup membantu terima kasih,4,2025-10-13 06:04:42
e17cec90-1623-47ad-96e1-2b2775d18454,Pengguna Google,"ini aplikasi pembelajaran bahasa terbaik soal nya kita belajar sambil di temenin karakter-karakter lucu, ini kayak nya belajar sambil main karna gak kerasa kayak belajar",5,2025-10-13 05:50:43
9df2e6e8-4aa5-48dd-b8fc-49bb1c951d10,Pengguna Google,very good,5,2025-10-13 05:42:01
b82d4a5e-1aed-4d58-ab31-e25d8a4ddac3,Pengguna Google,ini sangat membantu saya belajar bahasa inggris,5,2025-10-13 05:41:40
2eabe8f4-61be-4bd4-bf08-060dbed4f3d7,Pengguna Google,aplikasi ini membantuku untuk belajar dan aplikasi ini sungguh seru seperti game jadi kita bisa bermain dan belajar,5,2025-10-13 05:40:25
e036517b-c773-4712-aae8-4431409674c6,Pengguna Google,cihuu,5,2025-10-13 05:39:54
83e1777c-0639-4bfb-a3d8-983ecb8327e9,Pengguna Google,"apl kerennn, gratiss lagii👏👏👏",5,2025-10-13 05:28:47
50230087-bee3-47cf-b289-efbcef31d1c8,Pengguna Google,sangat bagus sih,5,2025-10-13 05:28:14
d6b96fa3-f2ef-45c1-9954-8d4dfa4e051b,Pengguna Google,Bagus kok tapi aku takut yang lgbt,5,2025-10-13 05:27:17
665336e4-e00e-4b03-83d1-8e71c9e49d76,Pengguna Google,Bagus tapi kapan Pelajaran caturnya ada di perangkat Android,5,2025-10-13 05:26:54
bda7dd7d-4a81-4442-a228-29105c6d6c0c,Pengguna Google,"ok bgus kooo, notif untuk mengingatkannya bgus",4,2025-10-13 05:26:15
186542fe-5928-4b00-a099-ecbe170e7cb9,Pengguna Google,sangat membantu,4,2025-10-13 05:25:59
cf0538ef-b129-434f-9249-38a59853a8ae,Pengguna Google,aplikasi ini sangat membantu dalam pelajaran bahasa Inggris saya di sekolah dapat mengerjakan soal dari guru saya terima kasih duolingo sudah membantu saya belajar bahasa inggris,5,2025-10-13 05:21:26
d0dc0be9-dab5-453a-bf55-0b2e298a837b,Pengguna Google,baik,5,2025-10-13 05:19:23
d0efc4af-9b37-4147-a19a-84739e79ba18,Pengguna Google,"gara gara apk ini, gw jadi pro main mine crafts",4,2025-10-13 05:11:18
48c33bfd-5531-464d-a9f6-b6216665e6e6,Pengguna Google,duolingo ini bikin aku makin jagoo bahasa mandarin aku sukaaaa bangettttt PAKE BANGETT POKOKNYA!,5,2025-10-13 05:09:41
278b7a64-f29f-4076-abb0-47defa6c9757,Pengguna Google,Duolingo sangat bagus untuk aku belajar banyak bahasa. aku sangat suka dengan Duolingo,5,2025-10-13 05:09:38
796f8f55-74f3-40ab-a038-8a04cb5cd645,Pengguna Google,aplikasi pro LGBT,1,2025-10-13 05:06:11
579c00bc-236d-4712-b59d-87880177f129,Pengguna Google,👎,1,2025-10-13 05:01:09
64b2b30a-0a5a-453b-a5bb-025f9d5b8dc1,Pengguna Google,agak bagus!,3,2025-10-13 04:55:44
5b8b811d-6c37-42e3-a205-45900aef4ba2,Pengguna Google,sangat bagus aplikasinya terimakasih duolingo,5,2025-10-13 04:51:53
703e5580-06de-4887-8232-6778959c333b,Pengguna Google,aplikasinya sangat membantu bisa juga untuk yang masih belajar bahasa Inggris 🤍,5,2025-10-13 04:37:32
1924bcd8-06f8-4ae3-8368-3784203c8868,Pengguna Google,♥️♥️♥️♥️,5,2025-10-13 04:26:23
6ad6648e-ab6e-4009-aeaa-42aa2d9ef4c9,Pengguna Google,sangat membantu,5,2025-10-13 04:21:13
9ed6b169-a9a3-41ec-811d-691d81c8ce10,Pengguna Google,baguss 👍,5,2025-10-13 04:12:32
c6e6be45-d0c7-4171-9dd1-b13dd30c1c03,Pengguna Google,lovee,3,2025-10-13 04:07:40
f9265855-356e-496c-b047-650e7e9e8965,Pengguna Google,recomended,5,2025-10-13 04:03:57
579bce75-9392-41b5-92fa-3ff8d7961cc4,Pengguna Google,game ini sangat seru walau ada kurangnya tetapi aku bisa belajar bhs japan berkat game ini. TERIMAKASIH DUOLINGO,5,2025-10-13 03:58:14
434081c8-7621-46ac-8e28-abcf4511db41,Pengguna Google,"bagus dan mudah dimengerti, xiexie",5,2025-10-13 03:54:06
263c63f8-759f-44a9-9a36-ab85a11d91b8,Pengguna Google,"Bisa buat belajar, cuma tolonglah jangan normalisasi LGBT,",5,2025-10-13 03:48:07
4a60d193-4555-4504-aa10-658de9e46351,Pengguna Google,"Bagus banget. Aplikasinya berguna bangett karena bisa bljr bahasa bahasa asing dengan bener bener gratis. Tapi bukan aplikasi yang kyk asal bikin dan jadi aja. Perencanaan program belajar nya itu proper. Apalagi dia punya sistem pengingat yang beneran bikin semangat bljr juga. Materi nya juga beneran sesuai standar dan bikin kita paham sama yang diajarin, jadi bukan cuma aplikasi ngasal yang cuma ngincer engagement doang. Trus juga desain aplikasi nya bener bener interaktif dan bikin mata adem.",5,2025-10-13 03:37:27
7c09a823-5caf-4262-b232-ff8343ba2cba,Pengguna Google,bagus,5,2025-10-13 03:36:29
ee97e3e4-b37a-4c42-a851-9969ac27b28a,Pengguna Google,aplikasi ini sangat membantu saya,5,2025-10-13 03:33:09
db70c6a8-f113-4d54-b73c-1be159fb3e08,Pengguna Google,sangat membantu,5,2025-10-13 03:29:40
83b6f2ad-4468-4562-a099-8caa3075c022,Pengguna Google,seru belajarnya,5,2025-10-13 03:28:31
25f72b8a-3d4b-40bd-9191-891136178d5f,Pengguna Google,aku yang masih bocil jadi bisa belajar bahasa jepang seneng banget deh,5,2025-10-13 03:28:21
e6979187-7de4-4bf0-8ce3-a18313495571,Pengguna Google,apk ini sangat membantu,5,2025-10-13 03:24:51
1f8ed686-90c0-403f-b119-697d25b7c9cc,Pengguna Google,bagus banget mudah di pahami,5,2025-10-13 03:13:15
501e159f-48d2-42bb-825e-dc464b8abcfd,Pengguna Google,ini sangat berguna untuk anak saya,5,2025-10-13 03:00:24
c25eed3e-55e7-45f9-88f0-409cf3f0f3fe,Pengguna Google,bagus bgt gw bisa cepet belajar,5,2025-10-13 02:59:14
45d45865-ca0c-4cdc-9618-862b6e210847,Pengguna Google,bagusss bangettttt,5,2025-10-13 02:45:16
592ae585-e0ea-4ff6-a2f0-bf3dcb7ab700,Pengguna Google,senang belajar duolingo cepat mengerti,5,2025-10-13 02:43:40
79be07aa-6017-433c-b2ca-c4924fabc5b9,Pengguna Google,bagus belajar inggris dan china,5,2025-10-13 02:30:14
aa388bcc-69e0-4e6e-b3c6-b464563982d5,Pengguna Google,Membantu banget. Karena ini aplikasi untuk berkomunikasi dengan orang asing 👍👍,5,2025-10-13 02:22:42
857ef3e1-453d-40f9-acc5-53530a9e3023,Pengguna Google,bagus,4,2025-10-13 02:09:49
12d69c12-051a-43d1-83a8-9519ddb06193,Pengguna Google,aplikasi keren Sangat membantu saya yang mau belajar bahasa inggris,5,2025-10-13 02:06:54
edb776a9-3cc4-4edf-9ab7-1f849135a378,Pengguna Google,Game yang bagus untuk mengasah otak,5,2025-10-13 01:56:42
1849583d-6df2-4149-b11e-c3748a34185f,Pengguna Google,aplikasi nya bagus banget bisa belajar bahasa apapun dengan cepat,5,2025-10-13 01:55:53
5620bfa2-c922-4a34-ac9c-3894c3a26f8d,Pengguna Google,sangat bagus,5,2025-10-13 01:55:06
